bmi,gender,is_training,name
32.2806122449,Male,1,img_1427.bmp
30.6158579882,Female,1,img_1428.bmp
27.4544378698,Female,1,img_1429.bmp
31.5632653061,Male,1,img_1430.bmp
21.5204081633,Male,1,img_1431.bmp
37.5534188034,Male,1,img_1432.bmp
22.8786982249,Male,1,img_1433.bmp
33.4472318339,Female,1,img_1434.bmp
28.8862456747,Female,1,img_1435.bmp
36.2779133046,Male,1,img_1436.bmp
26.3839369488,Male,1,img_1437.bmp
31.6142011834,Female,1,img_1438.bmp
25.6241420118,Female,1,img_1439.bmp
31.0081915564,Male,1,img_1440.bmp
25.1018693552,Male,1,img_1441.bmp
44.925443787,Female,1,img_1442.bmp
34.6092307692,Female,1,img_1443.bmp
46.8076034447,Female,1,img_1444.bmp
25.9878176854,Female,1,img_1445.bmp
38.0082179931,Female,1,img_1446.bmp
24.6293252595,Female,1,img_1447.bmp
41.8675555556,Male,1,img_1448.bmp
24.7456,Male,1,img_1449.bmp
32.5462962963,Male,1,img_1450.bmp
25.3589891975,Male,1,img_1451.bmp
31.7908220094,Male,1,img_1452.bmp
29.598351526,Male,1,img_1453.bmp
30.4734471758,Male,1,img_1454.bmp
20.3156314506,Male,1,img_1455.bmp
45.5743243243,Male,1,img_1456.bmp
25.6756756757,Male,1,img_1457.bmp
44.7511574074,Male,1,img_1458.bmp
33.2243441358,Male,1,img_1459.bmp
29.9946666667,Male,1,img_1460.bmp
28.12,Male,1,img_1461.bmp
22.3488321799,Female,1,img_1462.bmp
19.7642733564,Female,1,img_1463.bmp
33.4955632716,Male,1,img_1464.bmp
28.4780092593,Male,1,img_1465.bmp
32.9188345473,Female,1,img_1466.bmp
25.237773153,Female,1,img_1467.bmp
36.3358564014,Female,1,img_1468.bmp
26.9098183391,Female,1,img_1469.bmp
32.2532894737,Male,1,img_1470.bmp
26.7763157895,Male,1,img_1471.bmp
38.5135135135,Male,1,img_1474.bmp
23.6216216216,Male,1,img_1475.bmp
26.936065939,Female,1,img_1476.bmp
19.8888393852,Female,1,img_1477.bmp
36.1762234825,Female,1,img_1478.bmp
21.4104179794,Female,1,img_1479.bmp
32.0044224766,Female,1,img_1480.bmp
22.4945369407,Female,1,img_1481.bmp
28.7584912742,Male,1,img_1482.bmp
25.1966597861,Male,1,img_1483.bmp
27.517949827,Male,1,img_1484.bmp
23.2610294118,Male,1,img_1485.bmp
40.1644736842,Male,1,img_1486.bmp
29.0888157895,Male,1,img_1487.bmp
25.9389010117,Male,1,img_1488.bmp
24.2654235271,Male,1,img_1489.bmp
36.1762234825,Female,1,img_1490.bmp
17.7189666037,Female,1,img_1491.bmp
39.8624885216,Female,1,img_1492.bmp
30.1792929293,Female,1,img_1493.bmp
33.2781065089,Male,1,img_1494.bmp
29.1183431953,Male,1,img_1495.bmp
31.7464818315,Male,1,img_1496.bmp
27.4643982357,Male,1,img_1497.bmp
34.309220679,Male,1,img_1498.bmp
24.8165509259,Male,1,img_1499.bmp
29.5316110061,Male,1,img_1500.bmp
24.36357908,Male,1,img_1501.bmp
39.1554054054,Male,1,img_1502.bmp
34.9189189189,Male,1,img_1503.bmp
51.6437098255,Female,1,img_1504.bmp
35.5050505051,Female,1,img_1505.bmp
36.4733700643,Female,1,img_1506.bmp
30.0179063361,Female,1,img_1507.bmp
36.2586788336,Male,1,img_1508.bmp
27.8912914104,Male,1,img_1509.bmp
34.0202702703,Male,1,img_1510.bmp
26.3175675676,Male,1,img_1511.bmp
25.2134105591,Female,1,img_1512.bmp
21.924704834,Female,1,img_1513.bmp
27.1176757812,Female,1,img_1514.bmp
23.6850585938,Female,1,img_1515.bmp
25.7243385251,Male,1,img_1516.bmp
23.0859448302,Male,1,img_1517.bmp
32.6819058642,Male,1,img_1518.bmp
28.4780092593,Male,1,img_1519.bmp
25.8401596303,Male,1,img_1520.bmp
24.36357908,Male,1,img_1521.bmp
34.1457142857,Male,1,img_1522.bmp
26.2548979592,Male,1,img_1523.bmp
44.7040863177,Female,1,img_1526.bmp
30.6634527089,Female,1,img_1527.bmp
40.2887110727,Male,1,img_1528.bmp
26.6057525952,Male,1,img_1529.bmp
36.9145137576,Male,1,img_1530.bmp
24.36357908,Male,1,img_1531.bmp
33.961352657,Male,1,img_1532.bmp
24.5112371351,Male,1,img_1533.bmp
39.1512586322,Female,1,img_1534.bmp
34.7663176654,Female,1,img_1535.bmp
38.464316609,Male,1,img_1536.bmp
27.669982699,Male,1,img_1537.bmp
34.4531075963,Male,1,img_1538.bmp
23.3341501448,Male,1,img_1539.bmp
39.9928888889,Male,1,img_1540.bmp
27.4951111111,Male,1,img_1541.bmp
43.5743801653,Female,1,img_1542.bmp
27.4357208448,Female,1,img_1543.bmp
37.9304199219,Female,1,img_1544.bmp
30.7219238281,Female,1,img_1545.bmp
32.5462962963,Male,1,img_1546.bmp
23.7316743827,Male,1,img_1547.bmp
38.6487268519,Male,1,img_1548.bmp
33.2243441358,Male,1,img_1549.bmp
42.9077148438,Female,1,img_1550.bmp
27.4609375,Female,1,img_1551.bmp
28.1889062152,Male,1,img_1552.bmp
23.4907551793,Male,1,img_1553.bmp
28.0550304558,Male,1,img_1554.bmp
19.9338374291,Male,1,img_1555.bmp
37.8716216216,Male,1,img_1556.bmp
27.6013513514,Male,1,img_1557.bmp
44.6240234375,Female,1,img_1558.bmp
28.3190917969,Female,1,img_1559.bmp
34.1100591716,Female,1,img_1560.bmp
29.1183431953,Female,1,img_1561.bmp
32.6098632812,Female,1,img_1562.bmp
24.8864746094,Female,1,img_1563.bmp
40.2341311134,Female,1,img_1564.bmp
32.0044224766,Female,1,img_1565.bmp
40.8481445312,Female,1,img_1566.bmp
30.0354003906,Female,1,img_1567.bmp
32.0789359862,Female,1,img_1568.bmp
20.5244377163,Female,1,img_1569.bmp
32.9979591837,Male,1,img_1570.bmp
22.9551020408,Male,1,img_1571.bmp
38.616349481,Female,1,img_1572.bmp
29.4943771626,Female,1,img_1573.bmp
31.9269031142,Female,1,img_1574.bmp
26.3016868512,Female,1,img_1575.bmp
31.6228373702,Female,1,img_1576.bmp
24.0211937716,Female,1,img_1577.bmp
39.6805795848,Male,1,img_1578.bmp
29.0382785467,Male,1,img_1579.bmp
30.6804205515,Male,1,img_1580.bmp
23.7075976989,Male,1,img_1581.bmp
34.2764497041,Female,1,img_1582.bmp
27.6208284024,Female,1,img_1583.bmp
33.5183784919,Male,1,img_1584.bmp
24.6588951901,Male,1,img_1585.bmp
69.7282285261,Male,1,img_1586.bmp
56.200952192,Male,1,img_1587.bmp
33.9939555556,Male,1,img_1588.bmp
26.9952,Male,1,img_1589.bmp
26.7763157895,Male,1,img_1590.bmp
19.4736842105,Male,1,img_1591.bmp
32.3830017301,Female,1,img_1592.bmp
22.5008650519,Female,1,img_1593.bmp
49.3250126497,Male,1,img_1594.bmp
33.9109461967,Male,1,img_1595.bmp
33.3783783784,Male,1,img_1596.bmp
25.9324324324,Male,1,img_1597.bmp
31.8502040816,Male,1,img_1598.bmp
25.5375510204,Male,1,img_1599.bmp
31.6142011834,Female,1,img_1600.bmp
21.6307692308,Female,1,img_1601.bmp
27.4323621228,Female,1,img_1602.bmp
22.1287721124,Female,1,img_1603.bmp
28.7933207309,Male,1,img_1604.bmp
27.1690821256,Male,1,img_1605.bmp
41.606122449,Male,1,img_1606.bmp
33.7153061224,Male,1,img_1607.bmp
36.3310810811,Male,1,img_1608.bmp
26.9594594595,Male,1,img_1609.bmp
29.2867262608,Male,1,img_1610.bmp
25.8482037443,Male,1,img_1611.bmp
40.1714285714,Male,1,img_1614.bmp
27.2591836735,Male,1,img_1615.bmp
33.2963867188,Female,1,img_1616.bmp
24.5432128906,Female,1,img_1617.bmp
39.5026014568,Female,1,img_1620.bmp
36.2107180021,Female,1,img_1621.bmp
35.4791883455,Female,1,img_1622.bmp
33.2845993757,Female,1,img_1623.bmp
37.2480536332,Female,1,img_1624.bmp
32.991133218,Female,1,img_1625.bmp
28.2426538108,Female,1,img_1626.bmp
21.9485766758,Female,1,img_1627.bmp
37.3574879227,Male,1,img_1628.bmp
25.2495274102,Male,1,img_1629.bmp
30.4945777778,Male,1,img_1630.bmp
25.6204444444,Male,1,img_1631.bmp
32.573847182,Female,1,img_1632.bmp
26.936065939,Female,1,img_1633.bmp
38.7702702703,Male,1,img_1634.bmp
32.3513513514,Male,1,img_1635.bmp
51.9763557891,Male,1,img_1636.bmp
36.6736723588,Male,1,img_1637.bmp
30.8459183673,Male,1,img_1638.bmp
27.9765306122,Male,1,img_1639.bmp
40.6059651334,Male,1,img_1640.bmp
24.36357908,Male,1,img_1641.bmp
44.0731095679,Male,1,img_1642.bmp
26.4438657407,Male,1,img_1643.bmp
41.19140625,Female,1,img_1644.bmp
28.833984375,Female,1,img_1645.bmp
41.19140625,Female,1,img_1646.bmp
28.833984375,Female,1,img_1647.bmp
59.6873636183,Male,1,img_1648.bmp
47.9730212259,Male,1,img_1649.bmp
22.9551020408,Male,1,img_1650.bmp
22.6681632653,Male,1,img_1651.bmp
37.6994598765,Male,1,img_1652.bmp
32.5462962963,Male,1,img_1653.bmp
44.7511574074,Male,1,img_1654.bmp
27.1219135802,Male,1,img_1655.bmp
39.9337278107,Female,1,img_1656.bmp
29.7839053254,Female,1,img_1657.bmp
37.2480536332,Male,1,img_1658.bmp
29.6464100346,Male,1,img_1659.bmp
31.4557752341,Female,1,img_1660.bmp
28.5296566077,Female,1,img_1661.bmp
33.14316609,Male,1,img_1662.bmp
24.0211937716,Male,1,img_1663.bmp
47.2505776097,Male,1,img_1664.bmp
31.0081915564,Male,1,img_1665.bmp
32.7614784206,Male,1,img_1666.bmp
27.2743342516,Male,1,img_1667.bmp
33.1414285714,Male,1,img_1668.bmp
27.8330612245,Male,1,img_1669.bmp
26.9515610652,Male,1,img_1670.bmp
23.0782828283,Male,1,img_1671.bmp
54.1237024221,Female,1,img_1672.bmp
35.8797577855,Female,1,img_1673.bmp
57.427843524,Male,1,img_1674.bmp
28.5405982906,Male,1,img_1675.bmp
32.3538980361,Female,1,img_1676.bmp
23.986510613,Female,1,img_1677.bmp
36.9559611188,Male,1,img_1678.bmp
28.5885736957,Male,1,img_1679.bmp
33.891184573,Male,1,img_1680.bmp
24.2079889807,Male,1,img_1681.bmp
35.2824836342,Male,1,img_1682.bmp
26.0783574688,Male,1,img_1683.bmp
48.7271581601,Male,1,img_1684.bmp
39.8676748582,Male,1,img_1685.bmp
42.0629552549,Female,1,img_1686.bmp
36.3936004162,Female,1,img_1687.bmp
42.3648648649,Male,1,img_1688.bmp
29.527027027,Male,1,img_1689.bmp
36.9559611188,Male,1,img_1690.bmp
27.7518349534,Male,1,img_1691.bmp
28.0550304558,Male,1,img_1692.bmp
24.9542113001,Male,1,img_1693.bmp
31.7517089844,Female,1,img_1694.bmp
27.4609375,Female,1,img_1695.bmp
40.8607419163,Male,1,img_1696.bmp
32.4933544932,Male,1,img_1697.bmp
31.780591716,Female,1,img_1698.bmp
27.2880473373,Female,1,img_1699.bmp
33.2230623819,Male,1,img_1700.bmp
29.236294896,Male,1,img_1701.bmp
26.5784499055,Male,1,img_1702.bmp
23.1823146398,Male,1,img_1703.bmp
22.4327364555,Male,1,img_1705.bmp
44.7040863177,Female,1,img_1706.bmp
30.1792929293,Female,1,img_1707.bmp
28.6019736842,Male,1,img_1708.bmp
24.3421052632,Male,1,img_1709.bmp
35.7277249135,Male,1,img_1710.bmp
33.14316609,Male,1,img_1711.bmp
31.7094594595,Male,1,img_1712.bmp
24.6486486486,Male,1,img_1713.bmp
50.9743652344,Female,1,img_1714.bmp
38.4453125,Female,1,img_1715.bmp
31.8820861678,Female,1,img_1716.bmp
26.5684051398,Female,1,img_1717.bmp
36.9145137576,Male,1,img_1722.bmp
29.5316110061,Male,1,img_1723.bmp
31.4527027027,Male,1,img_1724.bmp
25.0337837838,Male,1,img_1725.bmp
29.4112244898,Female,1,img_1726.bmp
23.3855102041,Female,1,img_1727.bmp
31.8820861678,Female,1,img_1728.bmp
26.5684051398,Female,1,img_1729.bmp
43.0408163265,Male,1,img_1730.bmp
39.4540816327,Male,1,img_1731.bmp
49.2927631579,Male,1,img_1732.bmp
26.0460526316,Male,1,img_1733.bmp
33.4695496925,Male,1,img_1734.bmp
29.285855981,Male,1,img_1735.bmp
29.1772460938,Female,1,img_1736.bmp
25.7446289062,Female,1,img_1737.bmp
43.8494096681,Female,1,img_1738.bmp
32.8870572511,Female,1,img_1739.bmp
30.6804205515,Male,1,img_1740.bmp
24.4048799841,Male,1,img_1741.bmp
33.9023919753,Male,1,img_1742.bmp
30.5121527778,Male,1,img_1743.bmp
34.1668319778,Male,1,img_1744.bmp
25.7994445547,Male,1,img_1745.bmp
27.6208284024,Female,1,img_1746.bmp
24.459408284,Female,1,img_1747.bmp
52.3355263158,Male,1,img_1748.bmp
43.6940789474,Male,1,img_1749.bmp
32.5462962963,Male,1,img_1750.bmp
27.7999614198,Male,1,img_1751.bmp
32.277318641,Male,1,img_1752.bmp
26.6287878788,Male,1,img_1753.bmp
44.1497584541,Female,1,img_1754.bmp
35.4379332073,Female,1,img_1755.bmp
35.8278236915,Female,1,img_1756.bmp
34.0525711662,Female,1,img_1757.bmp
28.8153263533,Female,1,img_1758.bmp
26.6228558699,Female,1,img_1759.bmp
30.1285714286,Male,1,img_1760.bmp
25.6810204082,Male,1,img_1761.bmp
33.9023919753,Male,1,img_1762.bmp
23.0536265432,Male,1,img_1763.bmp
39.5759054232,Male,1,img_1764.bmp
29.0223306436,Male,1,img_1765.bmp
28.0550304558,Male,1,img_1766.bmp
18.4572568788,Male,1,img_1767.bmp
36.3238815375,Male,1,img_1768.bmp
24.9542113001,Male,1,img_1769.bmp
35.8673469388,Female,1,img_1770.bmp
30.1285714286,Female,1,img_1771.bmp
29.1560570988,Male,1,img_1772.bmp
25.0877700617,Male,1,img_1773.bmp
46.4934210526,Male,1,img_1774.bmp
32.0098684211,Male,1,img_1775.bmp
41.0488754325,Male,1,img_1776.bmp
25.8455882353,Male,1,img_1777.bmp
38.3910943079,Female,1,img_1778.bmp
34.6996429322,Female,1,img_1779.bmp
39.9256756757,Male,1,img_1780.bmp
23.75,Male,1,img_1781.bmp
24.4048799841,Male,1,img_1782.bmp
20.2211862726,Male,1,img_1783.bmp
41.5346679688,Female,1,img_1784.bmp
36.2141113281,Female,1,img_1785.bmp
39.0482266842,Male,1,img_1786.bmp
32.452242447,Male,1,img_1787.bmp
27.8912914104,Male,1,img_1788.bmp
21.6157508431,Male,1,img_1789.bmp
32.7722674073,Male,1,img_1790.bmp
25.6599880976,Male,1,img_1791.bmp
35.5613965483,Male,1,img_1792.bmp
25.7994445547,Male,1,img_1793.bmp
30.2699012812,Male,1,img_1794.bmp
26.2831337954,Male,1,img_1795.bmp
30.8459183673,Male,1,img_1796.bmp
24.8202040816,Male,1,img_1797.bmp
43.5743801653,Female,1,img_1798.bmp
27.2743342516,Female,1,img_1799.bmp
50.4832374529,Male,1,img_1800.bmp
36.3981352906,Male,1,img_1801.bmp
38.7431111111,Male,1,img_1802.bmp
32.4942222222,Male,1,img_1803.bmp
43.8917793965,Female,1,img_1804.bmp
21.9458896982,Female,1,img_1805.bmp
37.2297297297,Male,1,img_1806.bmp
29.527027027,Male,1,img_1807.bmp
44.3813131313,Female,1,img_1808.bmp
32.277318641,Female,1,img_1809.bmp
34.1100591716,Female,1,img_1810.bmp
27.4544378698,Female,1,img_1811.bmp
35.665316358,Male,1,img_1812.bmp
25.9014274691,Male,1,img_1813.bmp
29.9831382662,Male,1,img_1814.bmp
24.4048799841,Male,1,img_1815.bmp
36.6145833333,Male,1,img_1816.bmp
26.4438657407,Male,1,img_1817.bmp
59.874426079,Female,1,img_1818.bmp
48.7387511478,Female,1,img_1819.bmp
38.7843364198,Male,1,img_1820.bmp
25.4945987654,Male,1,img_1821.bmp
27.7518349534,Male,1,img_1824.bmp
18.1293394168,Male,1,img_1825.bmp
27.8581081081,Male,1,img_1826.bmp
24.2635135135,Male,1,img_1827.bmp
40.7382212144,Female,1,img_1828.bmp
31.8820861678,Female,1,img_1829.bmp
32.4847721067,Male,1,img_1831.bmp
43.5260145682,Female,1,img_1832.bmp
30.7242455775,Female,1,img_1833.bmp
37.1957671958,Female,1,img_1834.bmp
30.9964726631,Female,1,img_1835.bmp
29.0223306436,Female,1,img_1836.bmp
24.0093826234,Female,1,img_1837.bmp
39.9337278107,Female,1,img_1838.bmp
30.7822485207,Female,1,img_1839.bmp
38.3886282605,Male,1,img_1840.bmp
30.3415274911,Male,1,img_1841.bmp
39.6689189189,Male,1,img_1842.bmp
26.8310810811,Male,1,img_1843.bmp
41.7872295736,Male,1,img_1844.bmp
36.7668557026,Male,1,img_1845.bmp
37.7432432432,Male,1,img_1850.bmp
23.75,Male,1,img_1851.bmp
29.4511242604,Male,1,img_1852.bmp
24.459408284,Male,1,img_1853.bmp
38.616349481,Female,1,img_1854.bmp
29.1903114187,Female,1,img_1855.bmp
34.9675605536,Male,1,img_1856.bmp
25.8455882353,Male,1,img_1857.bmp
62.2635135135,Male,1,img_1858.bmp
36.5878378378,Male,1,img_1859.bmp
33.6311728395,Male,1,img_1860.bmp
24.680941358,Male,1,img_1861.bmp
37.2719982179,Female,1,img_1864.bmp
25.3700155937,Female,1,img_1865.bmp
30.2620511803,Male,1,img_1866.bmp
23.7075976989,Male,1,img_1867.bmp
30.2620511803,Male,1,img_1868.bmp
23.7075976989,Male,1,img_1869.bmp
30.9893877551,Male,1,img_1870.bmp
23.8159183673,Male,1,img_1871.bmp
35.15,Male,1,img_1872.bmp
25.1071428571,Male,1,img_1873.bmp
32.074985122,Male,1,img_1874.bmp
24.4048799841,Male,1,img_1875.bmp
58.9061065197,Male,1,img_1876.bmp
30.9862258953,Male,1,img_1877.bmp
28.3455112497,Female,1,img_1878.bmp
22.8643350412,Female,1,img_1879.bmp
39.1280148423,Male,1,img_1880.bmp
25.4924945185,Male,1,img_1881.bmp
41.5547006943,Male,1,img_1882.bmp
26.3839369488,Male,1,img_1883.bmp
30.8459183673,Male,1,img_1884.bmp
24.6767346939,Male,1,img_1885.bmp
37.8561851211,Male,1,img_1888.bmp
32.3830017301,Male,1,img_1889.bmp
28.0550304558,Male,1,img_1890.bmp
25.5448435203,Male,1,img_1891.bmp
34.2991180334,Male,1,img_1892.bmp
27.0435353725,Male,1,img_1893.bmp
36.3310810811,Male,1,img_1894.bmp
26.0608108108,Male,1,img_1895.bmp
40.3106490233,Male,1,img_1896.bmp
32.4847721067,Male,1,img_1897.bmp
25.2416187264,Male,1,img_1898.bmp
23.8470541559,Male,1,img_1899.bmp
33.6700824237,Male,1,img_1900.bmp
25.0568055246,Male,1,img_1901.bmp
28.5885736957,Male,1,img_1902.bmp
23.7075976989,Male,1,img_1903.bmp
33.9023919753,Male,1,img_1904.bmp
27.1219135802,Male,1,img_1905.bmp
45.9102040816,Male,1,img_1906.bmp
30.5589795918,Male,1,img_1907.bmp
38.9669942051,Female,1,img_1908.bmp
29.9337364575,Female,1,img_1909.bmp
32.9117238643,Male,1,img_1910.bmp
26.636183297,Male,1,img_1911.bmp
34.109010712,Male,1,img_1912.bmp
23.0346565848,Male,1,img_1913.bmp
33.5075999249,Male,1,img_1914.bmp
29.2861700131,Male,1,img_1915.bmp
31.4944,Male,1,img_1916.bmp
24.3706666667,Male,1,img_1917.bmp
37.2926311728,Female,1,img_1918.bmp
31.597029321,Female,1,img_1919.bmp
36.3119834711,Female,1,img_1920.bmp
28.2426538108,Female,1,img_1921.bmp
35.6664370983,Female,1,img_1922.bmp
29.8565197429,Female,1,img_1923.bmp
39.7972972973,Male,1,img_1924.bmp
22.8513513514,Male,1,img_1925.bmp
29.6819290674,Male,1,img_1926.bmp
24.4051416776,Male,1,img_1927.bmp
33.3707204369,Female,1,img_1928.bmp
24.9542113001,Female,1,img_1929.bmp
40.0908888394,Female,1,img_1930.bmp
36.3323680107,Female,1,img_1931.bmp
34.4531075963,Male,1,img_1932.bmp
26.6228558699,Male,1,img_1933.bmp
40.2341311134,Female,1,img_1934.bmp
27.9810093652,Female,1,img_1935.bmp
40.2760416667,Male,1,img_1936.bmp
29.8341049383,Male,1,img_1937.bmp
34.6646942801,Male,1,img_1938.bmp
28.8872452334,Male,1,img_1939.bmp
35.6186666667,Male,1,img_1940.bmp
24.3706666667,Male,1,img_1941.bmp
33.6396484375,Female,1,img_1942.bmp
21.6254882812,Female,1,img_1943.bmp
43.8018904321,Male,1,img_1944.bmp
38.377507716,Male,1,img_1945.bmp
46.8666666667,Male,1,img_1946.bmp
41.2426666667,Male,1,img_1947.bmp
34.9675605536,Male,1,img_1948.bmp
21.2846020761,Male,1,img_1949.bmp
52.4809027778,Male,1,img_1950.bmp
38.9199459877,Male,1,img_1951.bmp
35.15,Male,1,img_1952.bmp
29.4112244898,Male,1,img_1953.bmp
41.722972973,Male,1,img_1956.bmp
33.7635135135,Male,1,img_1957.bmp
38.312283737,Female,1,img_1958.bmp
25.3894896194,Female,1,img_1959.bmp
37.9304199219,Female,1,img_1960.bmp
25.2297363281,Female,1,img_1961.bmp
23.7455432539,Male,1,img_1962.bmp
21.107149559,Male,1,img_1963.bmp
36.3101536911,Female,1,img_1964.bmp
23.9115646259,Female,1,img_1965.bmp
34.1668319778,Male,1,img_1966.bmp
29.285855981,Male,1,img_1967.bmp
31.9936734694,Male,1,img_1968.bmp
25.1071428571,Male,1,img_1969.bmp
36.487276392,Female,1,img_1970.bmp
32.9448223734,Female,1,img_1971.bmp
41.4185677445,Female,1,img_1974.bmp
35.8403094624,Female,1,img_1975.bmp
28.7448888889,Male,1,img_1976.bmp
26.2453333333,Male,1,img_1977.bmp
45.8864901332,Male,1,img_1978.bmp
34.9780738742,Male,1,img_1979.bmp
38.2567085757,Male,1,img_1980.bmp
25.7243385251,Male,1,img_1981.bmp
37.3020408163,Female,1,img_1982.bmp
31.5632653061,Female,1,img_1983.bmp
31.8682484568,Male,1,img_1984.bmp
23.7316743827,Male,1,img_1985.bmp
30.2699012812,Female,1,img_1986.bmp
24.215921025,Female,1,img_1987.bmp
41.8090397924,Female,1,img_1988.bmp
27.365916955,Female,1,img_1989.bmp
39.1512586322,Female,1,img_1990.bmp
32.8870572511,Female,1,img_1991.bmp
55.3717706364,Male,1,img_1992.bmp
45.0357067843,Male,1,img_1993.bmp
38.2698224852,Female,1,img_1994.bmp
24.9585798817,Female,1,img_1995.bmp
42.9611111111,Female,1,img_1996.bmp
34.9547222222,Female,1,img_1997.bmp
27.1157142857,Male,1,img_1998.bmp
19.5118367347,Male,1,img_1999.bmp
34.326171875,Female,1,img_2000.bmp
26.9460449219,Female,1,img_2001.bmp
35.1756756757,Male,1,img_2002.bmp
31.8378378378,Male,1,img_2003.bmp
35.4379332073,Male,1,img_2004.bmp
25.3971854652,Male,1,img_2005.bmp
33.4472318339,Female,1,img_2006.bmp
30.4065743945,Female,1,img_2007.bmp
53.5526315789,Male,1,img_2008.bmp
40.8947368421,Male,1,img_2009.bmp
36.2779133046,Male,1,img_2010.bmp
26.3839369488,Male,1,img_2011.bmp
36.6059171598,Female,1,img_2012.bmp
25.7905325444,Female,1,img_2013.bmp
30.8459183673,Male,1,img_2014.bmp
24.1028571429,Male,1,img_2015.bmp
29.1183431953,Female,1,img_2016.bmp
27.4544378698,Female,1,img_2017.bmp
36.0424804688,Female,1,img_2018.bmp
26.6027832031,Female,1,img_2019.bmp
36.0424804688,Female,1,img_2020.bmp
30.5502929688,Female,1,img_2021.bmp
31.7748702422,Female,1,img_2022.bmp
21.1325692042,Female,1,img_2023.bmp
34.951625907,Female,1,img_2024.bmp
33.062348831,Female,1,img_2025.bmp
25.8398306973,Female,1,img_2026.bmp
22.3945199376,Female,1,img_2027.bmp
36.629026956,Male,1,img_2028.bmp
32.3537146614,Male,1,img_2029.bmp
38.0193877551,Male,1,img_2030.bmp
26.5418367347,Male,1,img_2031.bmp
44.1497584541,Male,1,img_2032.bmp
34.109010712,Male,1,img_2033.bmp
32.7722674073,Female,1,img_2034.bmp
23.0103154136,Female,1,img_2035.bmp
33.7667824074,Male,1,img_2036.bmp
31.0545910494,Male,1,img_2037.bmp
34.8267967724,Male,1,img_2038.bmp
24.2732219929,Male,1,img_2039.bmp
36.5878378378,Male,1,img_2040.bmp
29.527027027,Male,1,img_2041.bmp
43.3950617284,Male,1,img_2042.bmp
30.5121527778,Male,1,img_2043.bmp
30.5020661157,Female,1,img_2044.bmp
27.1129476584,Female,1,img_2045.bmp
27.4058810425,Female,1,img_2046.bmp
19.5756293161,Female,1,img_2047.bmp
25.8398306973,Female,1,img_2048.bmp
21.1416796614,Female,1,img_2049.bmp
40.3106490233,Male,1,img_2050.bmp
29.9745851712,Male,1,img_2051.bmp
36.3119834711,Female,1,img_2052.bmp
27.1129476584,Female,1,img_2053.bmp
33.8332466181,Female,1,img_2054.bmp
24.6891259105,Female,1,img_2055.bmp
35.8673469388,Male,1,img_2056.bmp
29.4112244898,Male,1,img_2057.bmp
38.2434362529,Male,1,img_2058.bmp
27.9073724008,Male,1,img_2059.bmp
62.2635135135,Male,1,img_2060.bmp
34.277027027,Male,1,img_2061.bmp
36.541752674,Male,1,img_2062.bmp
30.0776881216,Male,1,img_2063.bmp
58.3544921875,Female,1,img_2064.bmp
54.7502441406,Female,1,img_2065.bmp
41.5032894737,Male,1,img_2066.bmp
28.6019736842,Male,1,img_2067.bmp
42.0389660494,Male,1,img_2068.bmp
25.7658179012,Male,1,img_2069.bmp
36.2586788336,Male,1,img_2070.bmp
29.285855981,Male,1,img_2071.bmp
42.9077148438,Female,1,img_2074.bmp
25.7446289062,Female,1,img_2075.bmp
28.4780092593,Male,1,img_2076.bmp
25.7658179012,Male,1,img_2077.bmp
32.5462962963,Male,1,img_2078.bmp
24.4097222222,Male,1,img_2079.bmp
34.1671983487,Male,1,img_2082.bmp
24.4051416776,Male,1,img_2083.bmp
35.9365354938,Male,1,img_2084.bmp
28.7492283951,Male,1,img_2085.bmp
29.4440686785,Female,1,img_2086.bmp
25.6035379813,Female,1,img_2087.bmp
23.0259511212,Female,1,img_2088.bmp
21.2547241119,Female,1,img_2089.bmp
29.6951331497,Female,1,img_2090.bmp
23.2396694215,Female,1,img_2091.bmp
38.2432,Male,1,img_2092.bmp
30.6195555556,Male,1,img_2093.bmp
53.1368102797,Female,1,img_2094.bmp
30.9964726631,Female,1,img_2095.bmp
30.6804205515,Male,1,img_2096.bmp
23.0103154136,Male,1,img_2097.bmp
26.6287878788,Male,1,img_2098.bmp
22.5941230487,Male,1,img_2099.bmp
40.8607419163,Male,1,img_2102.bmp
26.4967268399,Male,1,img_2103.bmp
29.267755102,Male,1,img_2104.bmp
20.6595918367,Male,1,img_2105.bmp
30.3813766986,Male,1,img_2106.bmp
23.1775451103,Male,1,img_2107.bmp
32.277318641,Female,1,img_2108.bmp
20.9802571166,Female,1,img_2109.bmp
31.8682484568,Male,1,img_2110.bmp
26.8506944444,Male,1,img_2111.bmp
39.7336033951,Male,1,img_2112.bmp
32.5462962963,Male,1,img_2113.bmp
49.9273469388,Male,1,img_2114.bmp
32.4240816327,Male,1,img_2115.bmp
43.0067567568,Male,1,img_2116.bmp
32.0945945946,Male,1,img_2117.bmp
33.6700824237,Male,1,img_2118.bmp
27.4058810425,Male,1,img_2119.bmp
51.4892578125,Female,1,img_2120.bmp
45.8254394531,Female,1,img_2121.bmp
50.6269463668,Female,1,img_2122.bmp
31.4708044983,Female,1,img_2123.bmp
32.9117238643,Male,1,img_2124.bmp
22.4524895854,Male,1,img_2125.bmp
57.3163927336,Female,1,img_2126.bmp
34.3594290657,Female,1,img_2127.bmp
32.8618421053,Male,1,img_2128.bmp
23.125,Male,1,img_2129.bmp
25.8401596303,Male,1,img_2131.bmp
